R,G,B,stdR,stdG,stdB,acc1,acc2,acc3,acc4,acc5,credit,watchthisinstagood,instagood,2instagood,instagood10k,yay,nay,suggested,like,photos,love,empty,soir,bdteam
45.0984204102,52.4538574219,56.5539916992,35.6677390074,42.3560156908,48.1213861258,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.5948950195,56.9491455078,57.276496582,43.057753206,45.0667184632,49.6733308938,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84.4976147461,79.4670166016,77.3447973633,73.5492888796,65.9008050366,60.8433011029,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49.5411987305,51.6095947266,56.9324609375,49.281727684,47.7817666823,49.0555328851,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171.743078613,164.35427002,159.616162109,58.0741700605,59.7605333867,60.2694635762,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180.736904297,172.472028809,163.829929199,49.9430526714,52.2002996919,56.5760491304,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156.811513672,165.971477051,173.258378906,71.9842691166,62.5480704546,62.0786708549,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52.3187353516,50.1543457031,46.5038500977,52.5795964649,52.4149522316,52.5184471852,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118.177004395,114.264255371,110.102949219,78.8259603891,73.0181370653,67.789799715,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153.717658691,144.647956543,136.237990723,28.3029124165,29.0758765163,30.6538506255,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
184.701616211,181.316245117,179.599677734,71.5755537721,74.4880336824,77.1263957968,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
179.647841797,177.210756836,177.039577637,66.2775668489,65.9487708119,66.3815761773,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155.283413086,151.855231934,159.870356445,92.1399664227,93.3373154991,90.8122040287,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
166.416669922,163.522214355,162.069272461,70.1112832608,70.3824607826,71.3967395277,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200.189086914,197.618681641,195.970620117,58.7238929115,58.8846662349,59.9038112938,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170.036794434,170.185612793,168.944086914,81.1168926285,81.1023859716,83.3187392678,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160.466716309,161.429226074,156.744682617,77.5200790245,76.7652028143,85.4272140477,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85.1824462891,100.209133301,126.387436523,58.7525451532,62.7857622358,66.9571703516,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69.7468261719,78.736953125,90.8083618164,46.8637199937,56.3948970629,69.6146675941,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.33208007813,3.17052978516,3.23294433594,18.8389479052,19.2494809985,19.9898778004,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.6657226563,18.0138037109,18.9297998047,31.0494222638,32.1781214323,32.0558991844,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60.7641186523,62.5119677734,63.9013989258,56.074114531,57.6309987755,59.5909195463,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.8692675781,49.7494482422,75.2860473633,27.5394413334,30.0778907814,37.0713803607,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.4742773438,41.1532495117,38.5955981445,42.8857256134,48.3640877493,50.2738135102,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.3968383789,65.2445874023,78.3043261719,41.6108979521,51.5923137174,60.149769885,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
73.2024267578,85.0725561523,90.4886962891,43.5574313874,46.117975644,50.2003069175,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.06806152344,6.86255615234,8.03545898437,19.4993514879,20.1520153815,20.5692870278,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.361120605,127.233254395,93.1952539063,17.0638668355,36.6585427819,55.6563231324,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149.301582031,112.72546875,81.927253418,32.9385769131,28.2965989732,34.8881395138,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144.255510254,126.858945312,92.2753417969,50.2107749789,47.7400977652,45.6986959112,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117.30395752,130.278029785,144.12494873,50.0712509416,50.1519477003,52.3847900738,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.34874755859,7.91648925781,8.47934326172,25.0109259063,24.6232550853,24.6315829966,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.4693505859,42.5102441406,44.8136303711,42.6533743086,47.7696671145,58.071732945,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.6820019531,55.1015185547,62.9352246094,61.0302614911,72.3243357902,81.9791646456,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115.704067383,88.0040161133,42.4116625977,55.5743551229,46.3677060679,31.6168822063,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.3451220703,15.8998022461,20.3941943359,31.3945271519,35.0206941746,39.1871066503,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55.4610009766,50.4576586914,51.1824194336,67.8426304935,55.9231551455,47.4060954184,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0306030273,27.9850048828,28.1969335937,31.0132755483,35.0199718374,42.7121872973,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155.491923828,159.558850098,164.986452637,56.7755540553,57.8944875866,43.9692605532,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.2144287109,98.1878588867,95.4226855469,95.6840640295,95.9895799681,96.2569189326,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.5374804687,44.2111450195,46.2927392578,31.3689909039,40.080539892,44.6006924783,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74.5114111328,84.0806787109,88.1206030273,52.8895353623,60.1492743093,65.4702460922,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50.5749926758,56.5627197266,58.7987915039,51.441758169,60.0209709594,66.2706398495,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51.2044360352,54.7540087891,52.4424755859,55.4965856244,63.664017468,66.3156940392,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.544711914,113.763305664,122.67598877,66.8123970479,67.5581071234,67.9010910346,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.4501953125,74.2736791992,81.4363989258,56.267992261,59.2556900336,62.031914455,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63.3218798828,68.5366430664,74.9672631836,60.0023350114,63.0842804934,67.7596269976,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.2922460937,67.0301977539,66.3926879883,85.9181101275,87.3144024864,90.5402973924,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.92730957,148.138601074,148.837419434,53.7292959242,50.7249072645,51.9819878066,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71.04859375,79.4556347656,100.559868164,43.2443500981,48.9789677487,60.5271586832,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.608034668,104.209301758,81.0052783203,44.6200494387,44.7813764435,38.1842683073,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.4263647461,46.118737793,46.494152832,37.3097860419,45.0151487682,52.7684521839,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.8585888672,55.9530957031,53.6965795898,40.3345721183,52.3751190723,56.0544153436,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.3953662109,56.583828125,56.88765625,36.1023389945,40.5662283316,44.8060816422,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95.0416967773,96.8121899414,85.7165771484,41.2240370727,42.6045309556,41.169462733,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.7245019531,41.8724658203,39.267175293,26.1456427164,30.4609146123,36.7378046527,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.566879883,116.11487793,106.123608398,65.11475672,65.8821940846,63.4860956823,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70.2158227539,73.9382739258,64.830234375,57.8649758052,61.7112133527,67.1184884888,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59.0982617188,62.3546557617,57.1515185547,49.5187153689,53.0264212505,57.6165296457,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75.1674755859,111.804331055,131.37494873,46.7770258799,55.0149880572,62.4153947424,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62.6842822266,65.5723095703,66.7716894531,55.5081224263,56.6318638124,58.6995285886,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.871533203,181.185390625,134.335239258,31.3808796812,32.9637452576,25.8863021133,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106.490610352,114.613325195,120.167399902,50.4640690526,48.3381857271,49.0276769056,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.43723144531,4.25854248047,4.38954589844,22.8242691292,22.8434042387,23.3424275288,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0522265625,11.647043457,39.9368603516,24.4300840315,26.7934106598,68.8847449273,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.6980517578,28.9351928711,22.9535131836,45.3677031636,47.2541662943,52.2466269621,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.71052246094,8.72364746094,25.9356445313,17.0837222535,24.8124943202,55.7847504064,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.03851806641,9.45328125,14.3148681641,35.2252850421,31.1831511556,39.2194221635,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.23538818359,6.76221923828,12.8270166016,13.8874310909,22.2084052231,29.2387307783,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91.3034814453,91.6621142578,90.5118115234,51.0555965976,50.946218562,51.5825047097,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0348950195,97.8935913086,98.8775,47.6025366419,49.0835188649,50.8293867869,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.318796387,107.804204102,111.469526367,43.8526449038,44.8915478488,46.4231142976,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.93357177734,4.68284912109,4.95085449219,18.8343804154,18.708742859,18.8737211578,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.6998388672,12.6735644531,12.4957543945,16.8439739657,19.5553074934,26.2454668062,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.2859741211,36.8718554687,41.352019043,41.401278517,42.9017722294,58.4439948018,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.1867260742,37.5962719727,30.7692480469,40.2570850237,46.2980438731,49.3381019727,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71.5147094727,70.0824560547,63.4768920898,58.2876249734,59.6932573125,59.4994944274,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91.7072119141,100.701628418,130.836477051,43.8020139772,53.2269583666,81.9168561367,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.061159668,34.2284057617,30.3838598633,50.2988235704,48.9337357493,44.2630080274,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.1408520508,34.2249243164,34.3734350586,41.7390929692,41.2244531139,41.2489106966,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.560612793,27.9366577148,20.0001733398,20.0491355145,22.1456087581,24.0695707442,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0127294922,35.3513330078,33.0432958984,20.7091795173,21.440707957,20.1852213177,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62.1237133789,74.9984204102,75.8527172852,54.9027306621,65.3583038024,69.1883289859,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51.533112793,59.9907958984,63.7797460937,51.3740361853,57.6040095587,62.5912449881,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67.3289428711,65.2038842773,56.7473120117,42.948733431,43.8016643168,43.3720938423,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210.560085449,201.051455078,192.771875,48.1572540361,45.5388058765,43.2133147454,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
212.845932617,207.994450684,200.90487793,26.9544587271,26.7252872296,27.014015453,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87.4856542969,91.5127270508,94.6371264648,66.6462728356,73.7096721648,78.9780970554,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133.769609375,130.898266602,126.433117676,51.6936699125,54.2961575665,56.3110072325,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87.214362793,93.32703125,98.0864233398,57.9455279738,60.5655361063,66.262810961,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
122.411477051,120.758591309,118.919543457,71.6793794143,71.3088804178,72.0610120448,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82.268125,117.456311035,133.003942871,47.7563452263,62.9116257675,78.6556530978,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113.573400879,104.71581543,96.1183740234,80.0489490936,71.6751949094,66.5701945471,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178.75708252,184.389360352,188.220234375,45.9343710923,47.7327704833,40.4274364137,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112.594250488,117.948864746,148.666452637,75.4705609814,78.573324321,73.4989514073,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.875505371,126.332124023,143.44564209,59.548365294,63.4868704229,64.096797102,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
84.7754614258,92.7578344727,94.3843017578,48.8285470972,51.7358040321,54.76040335,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.317434082,113.377150879,110.120393066,65.2161107647,71.0833681011,76.0827437185,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0320068359,18.6090332031,14.9985424805,22.1620980464,24.0991620349,24.2449398781,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.5769458008,34.7125366211,28.2737402344,12.3753151494,19.0215854222,38.4295245521,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.9158496094,26.7842675781,41.4933154297,35.0689094766,40.1590080832,63.5271169589,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4670825195,7.43030029297,6.50313720703,39.4928346007,16.4770923,14.4115728684,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.77803710938,7.34517822266,8.01743164063,22.4919428945,23.0858376149,26.2212520939,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.61385253906,8.07446533203,11.5864428711,35.7902966389,28.5798135322,36.5320703807,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.256237793,11.5797314453,11.4031225586,31.4190700499,24.1501547801,25.6240114046,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.2617456055,12.7191064453,16.6547851562,28.0936595779,29.8533298627,37.3676945535,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.14619873047,7.54777832031,5.72605957031,28.347847355,24.181638551,19.2940046094,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.1899780273,15.1744946289,10.9763696289,32.6059889032,35.6494862171,33.7623815643,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.64911621094,7.01586669922,9.81591064453,30.3491885043,27.9307377811,32.6071904257,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.5875561523,14.1824365234,10.0638574219,33.7814775075,28.3854384042,21.9623034497,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110.29861084,87.4978833008,69.1702661133,44.7902029935,56.4092375456,62.1317405185,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
182.655461426,158.54300293,108.062097168,42.2153193197,38.7214906007,30.5136326298,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.076760254,87.4270751953,66.915234375,39.5915242561,46.5953799528,57.6368559637,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154.557797852,110.634729004,71.6626635742,31.4070835436,29.6131910874,26.6607503809,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122.66895752,83.6248364258,45.3954785156,36.5390649821,35.4455415789,36.2525037937,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.685793457,64.7544604492,23.3201049805,25.7096680944,24.4983297397,24.5235125355,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131.462575684,97.0442895508,62.9588232422,41.9429893577,41.5622278405,49.2291326726,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138.82654541,91.2059912109,36.7606030273,15.6630766968,13.5045740314,14.8693606737,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.6899389648,71.6711328125,68.3232397461,37.0900792248,38.2394090307,70.4383228792,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0265087891,32.8796435547,31.0862915039,20.9280356505,20.9218067743,31.4161129191,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.1734155273,20.9330004883,22.628359375,21.1693555421,23.8896398757,27.9120632496,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.023269043,21.7327416992,22.6309228516,26.660000067,33.5423957223,42.7934437269,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.8118896484,20.9109399414,24.6017675781,23.3160091872,33.0613851928,46.7123030125,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.4537573242,17.2458349609,20.7781835938,24.5367434194,26.9428461331,38.0441710618,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.6035009766,13.4248339844,11.3666894531,16.5678179979,19.2139156641,22.8922410218,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.8071606445,22.7717260742,23.5328710937,25.0057840574,32.0633737225,40.8022387746,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.3437207031,13.9509204102,11.6978369141,21.1292513895,23.4663199034,26.009087039,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.1044848633,15.9265673828,17.438684082,25.7226084667,29.9349280151,35.577797884,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.6249755859,23.8241210938,27.3409472656,30.4814875018,34.3918142004,45.8957812804,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145.250185547,147.856601563,146.738769531,70.7604357501,70.8627018815,72.8065687019,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.4981225586,109.076674805,129.755551758,51.8139815397,50.5267552681,54.1596747325,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158.31401123,159.083144531,155.493857422,63.8185139488,59.9419631914,57.071668352,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137.888935547,142.851123047,139.57092041,62.9837064173,58.6562857844,57.068341659,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121.382609863,132.788098145,133.699855957,56.5047092014,52.7010301285,54.8856765843,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.47500732422,15.2751245117,32.4661523438,10.0487738959,24.1416305891,46.0830658363,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.3098632812,11.6958569336,7.48768310547,32.6271350532,32.7471782006,29.6957488483,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49.955300293,49.6085888672,44.3845629883,28.4367048564,34.427655842,42.5960733899,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.2327392578,89.7664941406,124.02871582,40.3056047569,62.242381573,89.0562243162,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.2347705078,64.1541870117,89.0939501953,29.073630513,44.7543976791,65.7088653224,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152.8815625,160.533161621,166.624833984,74.3340222651,72.553040666,72.7862310948,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.876323242,108.429689941,107.13854248,77.3845597005,71.6386913101,71.6100782942,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.915048828,153.495847168,146.705229492,35.2922585114,33.7197333519,31.9542346995,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148.427104492,153.35189209,142.032199707,33.688781265,32.1347451109,32.292317361,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170.58963623,175.253439941,173.83065918,27.8797276946,24.5151313313,23.4367282259,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165.62736084,168.240944824,164.300949707,49.2347550358,47.9004265539,46.3751917646,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158.46322998,160.940012207,164.582148437,44.0983271401,44.0006951583,38.0498413843,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
118.051794434,121.17838623,99.149050293,21.6147756369,20.8782180139,21.1816042757,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151.814912109,155.213271484,155.897224121,36.7221053692,32.1394819109,29.8587639934,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137.128303223,141.368061523,141.499260254,46.3843849026,47.9362137667,48.5916017355,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
137.551257324,143.42765625,145.143820801,48.9289578336,48.0515831105,47.6180771979,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26.8486450195,40.8764233398,45.323046875,35.2476943973,33.9243081204,32.7411480328,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59.3165332031,81.9911181641,95.1223803711,45.9695835781,55.8511788499,64.2529603305,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.6049975586,98.5498120117,108.619943848,45.0829213861,57.2762153766,65.8817678286,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100.866523438,116.495727539,118.736108398,60.3073429339,59.111737837,61.1385058642,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.3317944336,100.497980957,101.379614258,63.1405275446,63.5889792884,64.6344025698,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.2870288086,94.7541210938,94.0570092773,67.0813395289,71.3599067175,75.2978973424,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114.42251709,121.874997559,124.554772949,53.8450521944,58.6423208011,63.8890612422,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
